Packet,2026 SCT Spring Pack 2.pdf
Team A,Oggdo Bogdo
Team B,Sarlacc
Final Score,Oggdo Bogdo 155 - 100 Sarlacc
Winner,Oggdo Bogdo
Exported,2026-05-09T10:30:00.000Z

Team,Score
Oggdo Bogdo,155
Sarlacc,100

Player,Team,Points
Andrew Zeng,Oggdo Bogdo,90
Ryan Fang,Oggdo Bogdo,65
Benjamin McAvoy-Bickford,Sarlacc,65
David Lingan,Sarlacc,35
