Packet,2026 SCT Spring Pack 6.pdf
Team A,Sarlacc
Team B,Dust of Snow
Final Score,Sarlacc 85 - 255 Dust of Snow
Winner,Dust of Snow
Exported,2026-05-09T14:30:00.000Z

Team,Score
Sarlacc,85
Dust of Snow,255

Player,Team,Points
Benjamin McAvoy-Bickford,Sarlacc,80
David Lingan,Sarlacc,5
Lorie Au Yeung,Dust of Snow,115
Huy Lai,Dust of Snow,65
Doug Robeson,Dust of Snow,75
