Packet,2026 SCT Spring Pack 2.pdf
Team A,Wookiee
Team B,Varactyl
Final Score,Wookiee 185 - 180 Varactyl
Winner,Wookiee
Exported,2026-05-09T10:45:00.000Z

Team,Score
Wookiee,185
Varactyl,180

Player,Team,Points
Danny Han,Wookiee,85
Denis Liu,Wookiee,100
Ethan Bosita,Wookiee,0
Aditya Koushik,Varactyl,120
Ana Corral,Varactyl,25
Shaphnah McKenzie,Varactyl,35
