Packet,2026 SCT Spring Pack 3.pdf
Team A,Oggdo Bogdo
Team B,Wookiee
Final Score,Oggdo Bogdo 170 - 305 Wookiee
Winner,Wookiee
Exported,2026-05-09T11:45:00.000Z

Team,Score
Oggdo Bogdo,170
Wookiee,305

Player,Team,Points
Andrew Zeng,Oggdo Bogdo,60
Ryan Fang,Oggdo Bogdo,110
Danny Han,Wookiee,85
Denis Liu,Wookiee,150
Ethan Bosita,Wookiee,70
