Packet,2026 SCT Spring Pack 7.pdf
Team A,Sarlacc
Team B,ACEAMSDPP
Final Score,Sarlacc 115 - 145 ACEAMSDPP
Winner,ACEAMSDPP
Exported,2026-05-09T15:45:00.000Z

Team,Score
Sarlacc,115
ACEAMSDPP,145

Player,Team,Points
Benjamin McAvoy-Bickford,Sarlacc,50
David Lingan,Sarlacc,65
Ankit Aggarwal,ACEAMSDPP,75
Ankur Aggarwal,ACEAMSDPP,70
