Packet,2026 SCT Spring Pack 1.pdf
Team A,strangers on a chrain
Team B,Dust of Snow
Final Score,strangers on a chrain 195 - 290 Dust of Snow
Winner,Dust of Snow
Exported,2026-05-09T09:00:00.000Z

Team,Score
strangers on a chrain,195
Dust of Snow,290

Player,Team,Points
Terry Tang,strangers on a chrain,75
Richard Niu,strangers on a chrain,25
Anuttam Ramji,strangers on a chrain,95
Lorie Au Yeung,Dust of Snow,145
Huy Lai,Dust of Snow,40
Doug Robeson,Dust of Snow,105
