Packet,2026 SCT Spring Pack 3.pdf
Team A,strangers on a chrain
Team B,ACEAMSDPP
Final Score,strangers on a chrain 130 - 145 ACEAMSDPP
Winner,ACEAMSDPP
Exported,2026-05-09T11:00:00.000Z

Team,Score
strangers on a chrain,130
ACEAMSDPP,145

Player,Team,Points
Terry Tang,strangers on a chrain,65
Richard Niu,strangers on a chrain,0
Anuttam Ramji,strangers on a chrain,65
Ankit Aggarwal,ACEAMSDPP,50
Ankur Aggarwal,ACEAMSDPP,95
