Packet,2026 SCT Spring Pack 6.pdf
Team A,strangers on a chrain
Team B,Wookiee
Final Score,strangers on a chrain 225 - 295 Wookiee
Winner,Wookiee
Exported,2026-05-09T14:00:00.000Z

Team,Score
strangers on a chrain,225
Wookiee,295

Player,Team,Points
Terry Tang,strangers on a chrain,90
Richard Niu,strangers on a chrain,95
Anuttam Ramji,strangers on a chrain,40
Danny Han,Wookiee,95
Denis Liu,Wookiee,100
Ethan Bosita,Wookiee,100
